name,item_id,slug,price_standard,price_gds_plus,owned,url
Prehistoric scene creation and enviromental game asset pack,1a5q3t1u4m0w291b1c,Prehistoric-scene-creation-and-enviromental-game-asset-pack,8.75,7.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Prehistoric-scene-creation-and-enviromental-game-asset-pack&item=1a5q3t1u4m0w291b1c
Cave man house 2d game asset collection,1c513f0k9d4r662q27,Cave-man-house-2d-game-asset-collection,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Cave-man-house-2d-game-asset-collection&item=1c513f0k9d4r662q27
Cave girl animated 2d game asset,1y5u360v7f0v1v5937,Cave-girl-animated-2d-game-asset,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Cave-girl-animated-2d-game-asset&item=1y5u360v7f0v1v5937
Animated cave woman game sprite,195g3g016b260i9c4l,Animated-cave-woman-game-sprite,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-cave-woman-game-sprite&item=195g3g016b260i9c4l
Caveman brute animated game asset,14582v90381q4g8q65,Caveman-brute-animated-game-asset,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Caveman-brute-animated-game-asset&item=14582v90381q4g8q65
Caveman game character game sprite,105f2y9l1i6l7z0c9x,Caveman-game-character-game-sprite,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Caveman-game-character-game-sprite&item=105f2y9l1i6l7z0c9x
Prehistoric weapon icon collection,165b2x9r1l43351678,Prehistoric-weapon-icon-collection,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Prehistoric-weapon-icon-collection&item=165b2x9r1l43351678
velociraptor 2d game asset,1i5l2p871a856g5i8y,velociraptor-2d-game-asset,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=velociraptor-2d-game-asset&item=1i5l2p871a856g5i8y
Triceratops animated 2d dinosaur game sprite,1s5t247h7b4r3z8y89,Triceratops-animated-2d-dinosaur-game-sprite,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Triceratops-animated-2d-dinosaur-game-sprite&item=1s5t247h7b4r3z8y89
Brontosaurus 2d game sprite,115f257p2l5h369g0p,Brontosaurus-2d-game-sprite,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Brontosaurus-2d-game-sprite&item=115f257p2l5h369g0p
Animated pterodactly 2d game asset,145x2m6q966c5w1591,Animated-pterodactly-2d-game-asset,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-pterodactly-2d-game-asset&item=145x2m6q966c5w1591
Stegosaurus animated game sprite,1w5g20677j3a9w878j,Stegosaurus-animated-game-sprite,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Stegosaurus-animated-game-sprite&item=1w5g20677j3a9w878j
Animated t rex game asset,1m5c275x7u6o6o8h7f,Animated-t-rex-game-asset,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-t-rex-game-asset&item=1m5c275x7u6o6o8h7f
Science themed game user interface,1u562q5m059a7v4f7s,Science-themed-game-user-interface,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Science-themed-game-user-interface&item=1u562q5m059a7v4f7s
Laboratory 2d game tileset,1q592f4l6a4d0m609p,Laboratory-2d-game-tileset,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Laboratory-2d-game-tileset&item=1q592f4l6a4d0m609p
Mega laboratory scene creation kit,1d5w2i4n4z978n2k3x,Mega-laboratory-scene-creation-kit,19.95,18.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Mega-laboratory-scene-creation-kit&item=1d5w2i4n4z978n2k3x
Animated monster 2d game sprite,1k5r2q3a7k0x3v849f,Animated-monster-2d-game-sprite,1.95,1.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-monster-2d-game-sprite&item=1k5r2q3a7k0x3v849f
Slug monster game asset,1m5w2z3i3r75557r1m,Slug-monster-game-asset,2.25,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Slug-monster-game-asset&item=1m5w2z3i3r75557r1m
Evil animated rat 2d game asset,145e263r0531953g3z,Evil-animated-rat-2d-game-asset,3.95,3.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Evil-animated-rat-2d-game-asset&item=145e263r0531953g3z
Pug 2d game asset,1g5a2j2o767g759a3q,Pug-2d-game-asset,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Pug-2d-game-asset&item=1g5a2j2o767g759a3q
2d dog game sprite,185f2o217r378h5828,2d-dog-game-sprite,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=2d-dog-game-sprite&item=185f2o217r378h5828
Animated finnish lapphund,1a5n28216o8g0g685a,Animated-finnish-lapphund,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-finnish-lapphund&item=1a5n28216o8g0g685a
2d animated dog game sprite,1u5w2l2h2g209h5r4a,2d-animated-dog-game-sprite,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=2d-animated-dog-game-sprite&item=1u5w2l2h2g209h5r4a
Boxer dog 2d game sprite,1m5o2p2b0n580n3m49,Boxer-dog-2d-game-sprite,3.00,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Boxer-dog-2d-game-sprite&item=1m5o2p2b0n580n3m49
Cartoon balls,1r5t2j1960179y0o34,Cartoon-balls,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Cartoon-balls&item=1r5t2j1960179y0o34
Top down beetle game asset,1j5m2i1z515n5e6w7n,Top-down-beetle-game-asset,1.25,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Top-down-beetle-game-asset&item=1j5m2i1z515n5e6w7n
top down animated snake game asset,105x2d1y0o9b5k3r8i,top-down-animated-snake-game-asset,1.95,1.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=top-down-animated-snake-game-asset&item=105x2d1y0o9b5k3r8i
2d top down animated fly,1f5s2q1y065d7c9423,2d-top-down-animated-fly,1.25,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=2d-top-down-animated-fly&item=1f5s2q1y065d7c9423
Animated top down ant game asset,1c5i2e048o8d3c9525,Animated-top-down-ant-game-asset,1.25,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-top-down-ant-game-asset&item=1c5i2e048o8d3c9525
Animated topdown cockroach game asset,1p532f0n5f8n278c01,Animated-topdown-cockroach-game-asset,1.25,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-topdown-cockroach-game-asset&item=1p532f0n5f8n278c01
Animated ladybird 2d game sprite,145m2o014j9t2d5q8y,Animated-ladybird-2d-game-sprite,1.25,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-ladybird-2d-game-sprite&item=145m2o014j9t2d5q8y
Top down dragonfly game sprite,115a2e064o0r8t7w3y,Top-down-dragonfly-game-sprite,1.25,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Top-down-dragonfly-game-sprite&item=115a2e064o0r8t7w3y
Viking girl 2d game sprite,1s5t280o3m1q7p0047,Viking-girl-2d-game-sprite,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Viking-girl-2d-game-sprite&item=1s5t280o3m1q7p0047
Viking boy 2d game sprite,1r5t2t0i07285a4f15,Viking-boy-2d-game-sprite,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Viking-boy-2d-game-sprite&item=1r5t2t0i07285a4f15
Female viking 2d game character,1l5y149c6a5h548t0e,Female-viking-2d-game-character,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Female-viking-2d-game-character&item=1l5y149c6a5h548t0e
Minecarts,155q119g411h3h4t1o,Minecarts,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Minecarts&item=155q119g411h3h4t1o
Animated flower platform 2d game asset,10511c962811978t7j,Animated-flower-platform-2d-game-asset,0.65,0.25,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-flower-platform-2d-game-asset&item=10511c962811978t7j
Beanstalk vine 2d game assets,1f5w1u9a1e5i2k3d4u,Beanstalk-vine-2d-game-assets,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Beanstalk-vine-2d-game-assets&item=1f5w1u9a1e5i2k3d4u
Evil mushroom animated game character no2,1d5l1c8s799u28510i,Evil-mushroom-animated-game-character-no2,2.50,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Evil-mushroom-animated-game-character-no2&item=1d5l1c8s799u28510i
Evil mushroom 2d game character,1z5x1c8j4c699g3p6y,Evil-mushroom-2d-game-character,2.50,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Evil-mushroom-2d-game-character&item=1z5x1c8j4c699g3p6y
Sky level collectables,1d5y1z8s1k1h9h1g2k,Sky-level-collectables,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Sky-level-collectables&item=1d5y1z8s1k1h9h1g2k
Fuel can collectables,155e1y733g8d4e3z1c,Fuel-can-collectables,0.75,0.00,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Fuel-can-collectables&item=155e1y733g8d4e3z1c
Smoke whisp animated 2d game effect,1s5o1p7b269r2x6m8e,Smoke-whisp-animated-2d-game-effect,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Smoke-whisp-animated-2d-game-effect&item=1s5o1p7b269r2x6m8e
Jet pack man game character 2d game sprite,115h1m7u2p5899211p,Jet-pack-man-game-character-2d-game-sprite,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Jet-pack-man-game-character-2d-game-sprite&item=115h1m7u2p5899211p
Smoke puff 2 game effect,1q581d6z9z479t1n0r,Smoke-puff-2-game-effect,1.50,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Smoke-puff-2-game-effect&item=1q581d6z9z479t1n0r
2d Smoke puff effect,145v1j6p881n6d5g55,2d-Smoke-puff-effect,1.50,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=2d-Smoke-puff-effect&item=145v1j6p881n6d5g55
breakable brick tiles,1l5i1u637t195n7y14,breakable-brick-tiles,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=breakable-brick-tiles&item=1l5i1u637t195n7y14
Flying contraption 4 2d animated game asset,1d511t6z310l2k0b6s,Flying-contraption-4-2d-animated-game-asset,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Flying-contraption-4-2d-animated-game-asset&item=1d511t6z310l2k0b6s
floating bombs game assets,1r511n6j1o7l614y68,floating-bombs-game-assets,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=floating-bombs-game-assets&item=1r511n6j1o7l614y68
rainbow tile set for sd game development,1q541x6v0q3d4k8a1q,rainbow-tile-set-for-sd-game-development,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=rainbow-tile-set-for-sd-game-development&item=1q541x6v0q3d4k8a1q
animated fly,1j5l1x5p6a9w51077n,animated-fly,1.50,0.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=animated-fly&item=1j5l1x5p6a9w51077n
Animated flying baddie game character,1r5g1d5d5x2t3n8e27,Animated-flying-baddie-game-character,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-flying-baddie-game-character&item=1r5g1d5d5x2t3n8e27
animated flying bird 2d game asset,1x5i1h5f4x3s0k6q2w,animated-flying-bird-2d-game-asset,1.50,1.20,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=animated-flying-bird-2d-game-asset&item=1x5i1h5f4x3s0k6q2w
Flapping bird game asset number two,155u1e5c4u2z9g1w3i,Flapping-bird-game-asset-number-two,1.50,1.20,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Flapping-bird-game-asset-number-two&item=155u1e5c4u2z9g1w3i
Animated stork,1r531y5f1x6l7g4m3i,Animated-stork,1.50,1.20,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-stork&item=1r531y5f1x6l7g4m3i
Animated vulture,10551n5m1o4r672q20,Animated-vulture,1.50,1.20,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-vulture&item=10551n5m1o4r672q20
Animated flying bird,1y5m1c5e0u9d0h5n0y,Animated-flying-bird,1.50,1.20,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-flying-bird&item=1y5m1c5e0u9d0h5n0y
Floating island enviroment creation pack,1v551f4d9u2r1a9v14,Floating-island-enviroment-creation-pack,9.95,8.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Floating-island-enviroment-creation-pack&item=1v551f4d9u2r1a9v14
Flying contraption 2,1g5a1c4e5c703w676g,Flying-contraption-2,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Flying-contraption-2&item=1g5a1c4e5c703w676g
Flying contraption,1f5q1u4u41088o4x11,Flying-contraption,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Flying-contraption&item=1f5q1u4u41088o4x11
Floating barrel with enemy bomber game sprite,1h541b411n2r041y88,Floating-barrel-with-enemy-bomber-game-sprite,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Floating-barrel-with-enemy-bomber-game-sprite&item=1h541b411n2r041y88
fully animated 2d airship game asset,145o1t308n751o2p57,fully-animated-2d-airship-game-asset,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=fully-animated-2d-airship-game-asset&item=145o1t308n751o2p57
Animated airship 2d game asset,1w5n1a3b5k3x5c0o5j,Animated-airship-2d-game-asset,3.50,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-airship-2d-game-asset&item=1w5n1a3b5k3x5c0o5j
parachute 2d game asset,1u5e1f3r0l0n8n2s9q,parachute-2d-game-asset,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=parachute-2d-game-asset&item=1u5e1f3r0l0n8n2s9q
Touchscreen animated gestures,105g1w3l33549d1d87,Touchscreen-animated-gestures,3.95,3.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Touchscreen-animated-gestures&item=105g1w3l33549d1d87
Animated crocodile game asset,1t5l1p2m537r990495,Animated-crocodile-game-asset,4.95,4.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-crocodile-game-asset&item=1t5l1p2m537r990495
Game obstacles and hazzards,18541w2q4j0u0e5g4y,Game-obstacles-and-hazzards,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Game-obstacles-and-hazzards&item=18541w2q4j0u0e5g4y
2d game hazzard falling stone trap,11511y253d2o133i03,2d-game-hazzard-falling-stone-trap,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=2d-game-hazzard-falling-stone-trap&item=11511y253d2o133i03
Animated snake game sprite,1o581p2g1h49509p1n,Animated-snake-game-sprite,2.25,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-snake-game-sprite&item=1o581p2g1h49509p1n
Animated moose game sprite,1x5x151h9b5j1d3m0z,Animated-moose-game-sprite,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-moose-game-sprite&item=1x5x151h9b5j1d3m0z
Animated 2d lemming game asset,1x571k1v5r31319l7z,Animated-2d-lemming-game-asset,2.25,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-2d-lemming-game-asset&item=1x571k1v5r31319l7z
Animated fox,1m5j1w0r3v4h2w6y6s,Animated-fox,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-fox&item=1m5j1w0r3v4h2w6y6s
Toy brick level tile set,175s019v7z1n7d2t8y,Toy-brick-level-tile-set,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Toy-brick-level-tile-set&item=175s019v7z1n7d2t8y
Bubble popping animation,1u5l0o9z5m3s6b612j,Bubble-popping-animation,,,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Bubble-popping-animation&item=1u5l0o9z5m3s6b612j
Scarey face icons,1g5d0x934i7p9p431k,Scarey-face-icons,1.95,1.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Scarey-face-icons&item=1g5d0x934i7p9p431k
Animated tractor,1j5e0988993p762n9b,Animated-tractor,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-tractor&item=1j5e0988993p762n9b
Mega farm scene construction kit,1r5k0e8a2x415n211o,Mega-farm-scene-construction-kit,8.25,7.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Mega-farm-scene-construction-kit&item=1r5k0e8a2x415n211o
Animated 2d cartoon duck game asset,1e51057j4q5t7w145x,Animated-2d-cartoon-duck-game-asset,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-2d-cartoon-duck-game-asset&item=1e51057j4q5t7w145x
Animated rooster game asset,1d5k0s7y3c179k0r54,Animated-rooster-game-asset,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-rooster-game-asset&item=1d5k0s7y3c179k0r54
Animated rabbit,1n5404710m4z0y5s56,Animated-rabbit,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-rabbit&item=1n5404710m4z0y5s56
Animated cartoon turkey,1g5v016v914w8j9e4z,Animated-cartoon-turkey,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-cartoon-turkey&item=1g5v016v914w8j9e4z
Animated donkey game sprite,1x5r006i7p8v7e0n3t,Animated-donkey-game-sprite,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-donkey-game-sprite&item=1x5r006i7p8v7e0n3t
Animated goat 2d game asset,1h5808615d4y3s7g5z,Animated-goat-2d-game-asset,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-goat-2d-game-asset&item=1h5808615d4y3s7g5z
Animated horse 2d game asset,1a5w096x4021693p61,Animated-horse-2d-game-asset,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-horse-2d-game-asset&item=1a5w096x4021693p61
animated cow 2d game asset,1558056v1s8r8j4x8z,animated-cow-2d-game-asset,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=animated-cow-2d-game-asset&item=1558056v1s8r8j4x8z
Animated pig,1k5u0p598a4w1t3w7d,Animated-pig,2.95,2.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-pig&item=1k5u0p598a4w1t3w7d
animated sheep,1x5f0l5k615l610m5x,animated-sheep,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=animated-sheep&item=1x5f0l5k615l610m5x
Animated chicken sprite,1n4o8i9136316w4x2r,Animated-chicken-sprite,3.25,2.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-chicken-sprite&item=1n4o8i9136316w4x2r
Viking collectable items,1z58065h3d1v7u2w5n,Viking-collectable-items,0.25,0.00,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Viking-collectable-items&item=1z58065h3d1v7u2w5n
Animated snapping bear trap,195p0c5k2i4t182n8y,Animated-snapping-bear-trap,0.95,0.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-snapping-bear-trap&item=195p0c5k2i4t182n8y
Animated spike obstacle,1h5z015y2q360v766p,Animated-spike-obstacle,0.75,0.50,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Animated-spike-obstacle&item=1h5z015y2q360v766p
Viking house collection,175a0445998u6p663u,Viking-house-collection,2.55,1.95,,https://www.gamedeveloperstudio.com/graphics/viewgraphic.php?page-name=Viking-house-collection&item=175a0445998u6p663u
